Temp,AirHumidity,Flag
21.95415096,0.664147198,meat rabbit
21.95415096,0.672451963,meat rabbit
21.95415096,0.650891493,meat rabbit
21.95415096,0.628155164,meat rabbit
21.95415096,0.688086528,meat rabbit
21.95415096,0.680873045,meat rabbit
21.95415096,0.690026166,meat rabbit
21.95415096,0.608390474,meat rabbit
21.95415096,0.686424974,meat rabbit
21.95415096,0.689856271,meat rabbit
21.95415096,0.606586034,meat rabbit
21.95415096,0.676026033,meat rabbit
21.95415096,0.650355248,meat rabbit
21.95415096,0.603085528,meat rabbit
21.95415096,0.670121124,meat rabbit
21.95415096,0.660670229,meat rabbit
21.95415096,0.623657511,meat rabbit
21.95415096,0.672060255,meat rabbit
21.95415096,0.608632429,meat rabbit
21.95415096,0.676061868,meat rabbit
21.95415096,0.660913074,meat rabbit
21.95415096,0.683451338,meat rabbit
21.95415096,0.636474508,meat rabbit
21.95415096,0.658189533,meat rabbit
21.95415096,0.665590229,meat rabbit
21.95415096,0.631780003,meat rabbit
21.95415096,0.636388508,meat rabbit
21.95415096,0.666339813,meat rabbit
21.95415096,0.667430624,meat rabbit
21.95415096,0.636003053,meat rabbit
21.95415096,0.612841917,meat rabbit
21.95415096,0.659903204,meat rabbit
21.95415096,0.696575178,meat rabbit
21.95415096,0.617857695,meat rabbit
21.95415096,0.616256965,meat rabbit
21.95415096,0.623083801,meat rabbit
21.95415096,0.682413215,meat rabbit
21.95415096,0.619932212,meat rabbit
21.95415096,0.697933685,meat rabbit
21.95415096,0.639847104,meat rabbit
21.95415096,0.651857514,meat rabbit
21.95415096,0.652070726,meat rabbit
21.95415096,0.630776274,meat rabbit
21.95415096,0.68894928,meat rabbit
21.95415096,0.661727801,meat rabbit
21.95415096,0.645389702,meat rabbit
21.95415096,0.687413346,meat rabbit
21.95415096,0.695951446,meat rabbit
21.95415096,0.688479846,meat rabbit
21.95415096,0.669061495,meat rabbit
21.95415096,0.65103622,meat rabbit
21.95415096,0.639023206,meat rabbit
21.95415096,0.645990484,meat rabbit
21.95415096,0.654834769,meat rabbit
21.95415096,0.677781913,meat rabbit
21.95415096,0.675774439,meat rabbit
21.95415096,0.677537544,meat rabbit
21.95415096,0.69007181,meat rabbit
21.95415096,0.646758743,meat rabbit
21.95415096,0.648634451,meat rabbit
21.95415096,0.625651124,meat rabbit
21.95415096,0.666751222,meat rabbit
21.95415096,0.685949906,meat rabbit
21.95415096,0.687712199,meat rabbit
21.95415096,0.631263878,meat rabbit
21.95415096,0.638746779,meat rabbit
21.95415096,0.686763561,meat rabbit
21.95415096,0.631373131,meat rabbit
21.95415096,0.686748937,meat rabbit
21.95415096,0.699350111,meat rabbit
21.95415096,0.638632499,meat rabbit
21.95415096,0.604282659,meat rabbit
21.95415096,0.697277926,meat rabbit
21.95415096,0.671349193,meat rabbit
21.95415096,0.601573558,meat rabbit
21.95415096,0.679913104,meat rabbit
21.95415096,0.622034525,meat rabbit
20.66715481,0.686449728,meat rabbit
20.66715481,0.644722089,meat rabbit
20.66715481,0.651958233,meat rabbit
20.66715481,0.688568143,meat rabbit
20.66715481,0.673160985,meat rabbit
20.66715481,0.681740735,meat rabbit
20.66715481,0.628892036,meat rabbit
20.66715481,0.679260557,meat rabbit
20.66715481,0.671876271,meat rabbit
20.66715481,0.675434184,meat rabbit
20.66715481,0.688754911,meat rabbit
20.66715481,0.696356573,meat rabbit
20.66715481,0.65170573,meat rabbit
20.66715481,0.624120544,meat rabbit
20.66715481,0.63185282,meat rabbit
20.66715481,0.648153983,meat rabbit
20.66715481,0.60098509,meat rabbit
20.66715481,0.622266426,meat rabbit
20.66715481,0.686843739,meat rabbit
20.66715481,0.639525765,meat rabbit
20.66715481,0.616466987,meat rabbit
20.66715481,0.631380558,meat rabbit
20.66715481,0.650487098,meat rabbit
20.66715481,0.664147198,meat rabbit
20.66715481,0.672451963,meat rabbit
20.66715481,0.650891493,meat rabbit
20.66715481,0.628155164,meat rabbit
20.66715481,0.688086528,meat rabbit
20.66715481,0.680873045,meat rabbit
20.66715481,0.690026166,meat rabbit
20.66715481,0.608390474,meat rabbit
20.66715481,0.686424974,meat rabbit
20.66715481,0.689856271,meat rabbit
20.66715481,0.606586034,meat rabbit
20.66715481,0.676026033,meat rabbit
20.66715481,0.650355248,meat rabbit
20.66715481,0.603085528,meat rabbit
20.66715481,0.670121124,meat rabbit
20.66715481,0.660670229,meat rabbit
20.66715481,0.623657511,meat rabbit
20.66715481,0.672060255,meat rabbit
20.66715481,0.608632429,meat rabbit
20.66715481,0.676061868,meat rabbit
20.66715481,0.660913074,meat rabbit
20.66715481,0.683451338,meat rabbit
20.66715481,0.636474508,meat rabbit
20.66715481,0.658189533,meat rabbit
20.66715481,0.665590229,meat rabbit
20.66715481,0.631780003,meat rabbit
20.66715481,0.636388508,meat rabbit
20.66715481,0.666339813,meat rabbit
20.66715481,0.667430624,meat rabbit
20.66715481,0.636003053,meat rabbit
20.66715481,0.612841917,meat rabbit
20.66715481,0.659903204,meat rabbit
20.66715481,0.696575178,meat rabbit
20.66715481,0.617857695,meat rabbit
20.66715481,0.616256965,meat rabbit
20.66715481,0.623083801,meat rabbit
20.66715481,0.682413215,meat rabbit
20.66715481,0.619932212,meat rabbit
20.66715481,0.697933685,meat rabbit
20.66715481,0.639847104,meat rabbit
20.66715481,0.651857514,meat rabbit
20.66715481,0.652070726,meat rabbit
20.66715481,0.630776274,meat rabbit
20.66715481,0.68894928,meat rabbit
20.66715481,0.661727801,meat rabbit
20.66715481,0.645389702,meat rabbit
20.66715481,0.687413346,meat rabbit
20.66715481,0.695951446,meat rabbit
20.66715481,0.688479846,meat rabbit
20.66715481,0.669061495,meat rabbit
20.66715481,0.65103622,meat rabbit
20.66715481,0.639023206,meat rabbit
20.66715481,0.645990484,meat rabbit
20.66715481,0.654834769,meat rabbit
20.66715481,0.677781913,meat rabbit
20.66715481,0.675774439,meat rabbit
20.66715481,0.677537544,meat rabbit
20.66715481,0.69007181,meat rabbit
20.66715481,0.646758743,meat rabbit
20.66715481,0.648634451,meat rabbit
20.66715481,0.625651124,meat rabbit
20.66715481,0.666751222,meat rabbit
20.66715481,0.685949906,meat rabbit
20.66715481,0.687712199,meat rabbit
20.66715481,0.631263878,meat rabbit
20.66715481,0.638746779,meat rabbit
20.66715481,0.686763561,meat rabbit
20.66715481,0.631373131,meat rabbit
20.66715481,0.686748937,meat rabbit
20.66715481,0.699350111,meat rabbit
20.66715481,0.638632499,meat rabbit
20.66715481,0.604282659,meat rabbit
20.66715481,0.697277926,meat rabbit
20.66715481,0.671349193,meat rabbit
20.66715481,0.601573558,meat rabbit
20.66715481,0.679913104,meat rabbit
20.66715481,0.622034525,meat rabbit
21.23669534,0.686449728,meat rabbit
21.23669534,0.644722089,meat rabbit
21.23669534,0.651958233,meat rabbit
21.23669534,0.688568143,meat rabbit
21.23669534,0.673160985,meat rabbit
21.23669534,0.681740735,meat rabbit
21.23669534,0.628892036,meat rabbit
21.23669534,0.679260557,meat rabbit
21.23669534,0.671876271,meat rabbit
21.23669534,0.675434184,meat rabbit
21.23669534,0.688754911,meat rabbit
21.23669534,0.696356573,meat rabbit
21.23669534,0.65170573,meat rabbit
21.23669534,0.624120544,meat rabbit
21.23669534,0.63185282,meat rabbit
21.23669534,0.648153983,meat rabbit
21.23669534,0.60098509,meat rabbit
21.23669534,0.622266426,meat rabbit
21.23669534,0.686843739,meat rabbit
21.23669534,0.639525765,meat rabbit
21.23669534,0.616466987,meat rabbit
21.23669534,0.631380558,meat rabbit
21.23669534,0.650487098,meat rabbit
21.23669534,0.664147198,meat rabbit
21.23669534,0.672451963,meat rabbit
21.23669534,0.650891493,meat rabbit
21.23669534,0.628155164,meat rabbit
21.23669534,0.688086528,meat rabbit
21.23669534,0.680873045,meat rabbit
21.23669534,0.690026166,meat rabbit
21.23669534,0.608390474,meat rabbit
21.23669534,0.686424974,meat rabbit
21.23669534,0.689856271,meat rabbit
21.23669534,0.606586034,meat rabbit
21.23669534,0.676026033,meat rabbit
21.23669534,0.650355248,meat rabbit
21.23669534,0.603085528,meat rabbit
21.23669534,0.670121124,meat rabbit
21.23669534,0.660670229,meat rabbit
21.23669534,0.623657511,meat rabbit
21.23669534,0.672060255,meat rabbit
21.23669534,0.608632429,meat rabbit
21.23669534,0.676061868,meat rabbit
21.23669534,0.660913074,meat rabbit
21.23669534,0.683451338,meat rabbit
21.23669534,0.636474508,meat rabbit
21.23669534,0.658189533,meat rabbit
21.23669534,0.665590229,meat rabbit
21.23669534,0.631780003,meat rabbit
21.23669534,0.636388508,meat rabbit
21.23669534,0.666339813,meat rabbit
21.23669534,0.667430624,meat rabbit
21.23669534,0.636003053,meat rabbit
21.23669534,0.612841917,meat rabbit
21.23669534,0.659903204,meat rabbit
21.23669534,0.696575178,meat rabbit
21.23669534,0.617857695,meat rabbit
21.23669534,0.616256965,meat rabbit
21.23669534,0.623083801,meat rabbit
21.23669534,0.682413215,meat rabbit
21.23669534,0.619932212,meat rabbit
21.23669534,0.697933685,meat rabbit
21.23669534,0.639847104,meat rabbit
21.23669534,0.651857514,meat rabbit
21.23669534,0.652070726,meat rabbit
21.23669534,0.630776274,meat rabbit
21.23669534,0.68894928,meat rabbit
21.23669534,0.661727801,meat rabbit
21.23669534,0.645389702,meat rabbit
21.23669534,0.687413346,meat rabbit
21.23669534,0.695951446,meat rabbit
21.23669534,0.688479846,meat rabbit
21.23669534,0.669061495,meat rabbit
21.23669534,0.65103622,meat rabbit
21.23669534,0.639023206,meat rabbit
21.23669534,0.645990484,meat rabbit
21.23669534,0.654834769,meat rabbit
21.23669534,0.677781913,meat rabbit
21.23669534,0.675774439,meat rabbit
21.23669534,0.677537544,meat rabbit
21.23669534,0.69007181,meat rabbit
21.23669534,0.646758743,meat rabbit
21.23669534,0.648634451,meat rabbit
21.23669534,0.625651124,meat rabbit
21.23669534,0.666751222,meat rabbit
21.23669534,0.685949906,meat rabbit
21.23669534,0.687712199,meat rabbit
21.23669534,0.631263878,meat rabbit
21.23669534,0.638746779,meat rabbit
21.23669534,0.686763561,meat rabbit
21.23669534,0.631373131,meat rabbit
21.23669534,0.686748937,meat rabbit
21.23669534,0.699350111,meat rabbit
21.23669534,0.638632499,meat rabbit
21.23669534,0.604282659,meat rabbit
21.23669534,0.697277926,meat rabbit
21.23669534,0.671349193,meat rabbit
21.23669534,0.601573558,meat rabbit
21.23669534,0.679913104,meat rabbit
21.23669534,0.622034525,meat rabbit
19.092732,0.686449728,meat rabbit
19.092732,0.644722089,meat rabbit
19.092732,0.651958233,meat rabbit
19.092732,0.688568143,meat rabbit
19.092732,0.673160985,meat rabbit
19.092732,0.681740735,meat rabbit
19.092732,0.628892036,meat rabbit
19.092732,0.679260557,meat rabbit
19.092732,0.671876271,meat rabbit
19.092732,0.675434184,meat rabbit
19.092732,0.688754911,meat rabbit
19.092732,0.696356573,meat rabbit
19.092732,0.65170573,meat rabbit
19.092732,0.624120544,meat rabbit
19.092732,0.63185282,meat rabbit
19.092732,0.648153983,meat rabbit
19.092732,0.60098509,meat rabbit
19.092732,0.622266426,meat rabbit
19.092732,0.686843739,meat rabbit
19.092732,0.639525765,meat rabbit
19.092732,0.616466987,meat rabbit
19.092732,0.631380558,meat rabbit
19.092732,0.650487098,meat rabbit
19.092732,0.664147198,meat rabbit
19.092732,0.672451963,meat rabbit
19.092732,0.650891493,meat rabbit
19.092732,0.628155164,meat rabbit
19.092732,0.688086528,meat rabbit
19.092732,0.680873045,meat rabbit
19.092732,0.690026166,meat rabbit
19.092732,0.608390474,meat rabbit
19.092732,0.686424974,meat rabbit
19.092732,0.689856271,meat rabbit
19.092732,0.606586034,meat rabbit
19.092732,0.676026033,meat rabbit
19.092732,0.650355248,meat rabbit
19.092732,0.603085528,meat rabbit
19.092732,0.670121124,meat rabbit
19.092732,0.660670229,meat rabbit
19.092732,0.623657511,meat rabbit
19.092732,0.672060255,meat rabbit
19.092732,0.608632429,meat rabbit
19.092732,0.676061868,meat rabbit
19.092732,0.660913074,meat rabbit
19.092732,0.683451338,meat rabbit
19.092732,0.636474508,meat rabbit
19.092732,0.658189533,meat rabbit
19.092732,0.665590229,meat rabbit
19.092732,0.631780003,meat rabbit
19.092732,0.636388508,meat rabbit
19.092732,0.666339813,meat rabbit
19.092732,0.667430624,meat rabbit
19.092732,0.636003053,meat rabbit
19.092732,0.612841917,meat rabbit
19.092732,0.659903204,meat rabbit
19.092732,0.696575178,meat rabbit
19.092732,0.617857695,meat rabbit
19.092732,0.616256965,meat rabbit
19.092732,0.623083801,meat rabbit
19.092732,0.682413215,meat rabbit
19.092732,0.619932212,meat rabbit
19.092732,0.697933685,meat rabbit
19.092732,0.639847104,meat rabbit
19.092732,0.651857514,meat rabbit
19.092732,0.652070726,meat rabbit
19.092732,0.630776274,meat rabbit
19.092732,0.68894928,meat rabbit
19.092732,0.661727801,meat rabbit
19.092732,0.645389702,meat rabbit
19.092732,0.687413346,meat rabbit
19.092732,0.695951446,meat rabbit
19.092732,0.688479846,meat rabbit
19.092732,0.669061495,meat rabbit
19.092732,0.65103622,meat rabbit
19.092732,0.639023206,meat rabbit
19.092732,0.645990484,meat rabbit
19.092732,0.654834769,meat rabbit
19.092732,0.677781913,meat rabbit
19.092732,0.675774439,meat rabbit
19.092732,0.677537544,meat rabbit
19.092732,0.69007181,meat rabbit
19.092732,0.646758743,meat rabbit
19.092732,0.648634451,meat rabbit
19.092732,0.625651124,meat rabbit
19.092732,0.666751222,meat rabbit
19.092732,0.685949906,meat rabbit
19.092732,0.687712199,meat rabbit
19.092732,0.631263878,meat rabbit
19.092732,0.638746779,meat rabbit
19.092732,0.686763561,meat rabbit
19.092732,0.631373131,meat rabbit
19.092732,0.686748937,meat rabbit
19.092732,0.699350111,meat rabbit
19.092732,0.638632499,meat rabbit
19.092732,0.604282659,meat rabbit
19.092732,0.697277926,meat rabbit
19.092732,0.671349193,meat rabbit
19.092732,0.601573558,meat rabbit
19.092732,0.679913104,meat rabbit
19.092732,0.622034525,meat rabbit
20.99513564,0.686449728,meat rabbit
20.99513564,0.644722089,meat rabbit
20.99513564,0.651958233,meat rabbit
20.99513564,0.688568143,meat rabbit
20.99513564,0.673160985,meat rabbit
20.99513564,0.681740735,meat rabbit
20.99513564,0.628892036,meat rabbit
20.99513564,0.679260557,meat rabbit
20.99513564,0.671876271,meat rabbit
20.99513564,0.675434184,meat rabbit
20.99513564,0.688754911,meat rabbit
20.99513564,0.696356573,meat rabbit
20.99513564,0.65170573,meat rabbit
20.99513564,0.624120544,meat rabbit
20.99513564,0.63185282,meat rabbit
20.99513564,0.648153983,meat rabbit
20.99513564,0.60098509,meat rabbit
20.99513564,0.622266426,meat rabbit
20.99513564,0.686843739,meat rabbit
20.99513564,0.639525765,meat rabbit
20.99513564,0.616466987,meat rabbit
20.99513564,0.631380558,meat rabbit
20.99513564,0.650487098,meat rabbit
20.99513564,0.664147198,meat rabbit
20.99513564,0.672451963,meat rabbit
20.99513564,0.650891493,meat rabbit
20.99513564,0.628155164,meat rabbit
20.99513564,0.688086528,meat rabbit
20.99513564,0.680873045,meat rabbit
20.99513564,0.690026166,meat rabbit
20.99513564,0.608390474,meat rabbit
20.99513564,0.686424974,meat rabbit
20.99513564,0.689856271,meat rabbit
20.99513564,0.606586034,meat rabbit
20.99513564,0.676026033,meat rabbit
20.99513564,0.650355248,meat rabbit
20.99513564,0.603085528,meat rabbit
20.99513564,0.670121124,meat rabbit
20.99513564,0.660670229,meat rabbit
20.99513564,0.623657511,meat rabbit
20.99513564,0.672060255,meat rabbit
20.99513564,0.608632429,meat rabbit
20.99513564,0.676061868,meat rabbit
20.99513564,0.660913074,meat rabbit
20.99513564,0.683451338,meat rabbit
20.99513564,0.636474508,meat rabbit
20.99513564,0.658189533,meat rabbit
20.99513564,0.665590229,meat rabbit
20.99513564,0.631780003,meat rabbit
20.99513564,0.636388508,meat rabbit
20.99513564,0.666339813,meat rabbit
20.99513564,0.667430624,meat rabbit
20.99513564,0.636003053,meat rabbit
20.99513564,0.612841917,meat rabbit
20.99513564,0.659903204,meat rabbit
20.99513564,0.696575178,meat rabbit
20.99513564,0.617857695,meat rabbit
20.99513564,0.616256965,meat rabbit
20.99513564,0.623083801,meat rabbit
20.99513564,0.682413215,meat rabbit
20.99513564,0.619932212,meat rabbit
20.99513564,0.697933685,meat rabbit
20.99513564,0.639847104,meat rabbit
20.99513564,0.651857514,meat rabbit
20.99513564,0.652070726,meat rabbit
20.99513564,0.630776274,meat rabbit
20.99513564,0.68894928,meat rabbit
20.99513564,0.661727801,meat rabbit
20.99513564,0.645389702,meat rabbit
20.99513564,0.687413346,meat rabbit
20.99513564,0.695951446,meat rabbit
20.99513564,0.688479846,meat rabbit
20.99513564,0.669061495,meat rabbit
20.99513564,0.65103622,meat rabbit
20.99513564,0.639023206,meat rabbit
20.99513564,0.645990484,meat rabbit
20.99513564,0.654834769,meat rabbit
20.99513564,0.677781913,meat rabbit
20.99513564,0.675774439,meat rabbit
20.99513564,0.677537544,meat rabbit
20.99513564,0.69007181,meat rabbit
20.99513564,0.646758743,meat rabbit
20.99513564,0.648634451,meat rabbit
20.99513564,0.625651124,meat rabbit
20.99513564,0.666751222,meat rabbit
20.99513564,0.685949906,meat rabbit
20.99513564,0.687712199,meat rabbit
20.99513564,0.631263878,meat rabbit
20.99513564,0.638746779,meat rabbit
20.99513564,0.686763561,meat rabbit
20.99513564,0.631373131,meat rabbit
20.99513564,0.686748937,meat rabbit
20.99513564,0.699350111,meat rabbit
20.99513564,0.638632499,meat rabbit
20.99513564,0.604282659,meat rabbit
20.99513564,0.697277926,meat rabbit
20.99513564,0.671349193,meat rabbit
20.99513564,0.601573558,meat rabbit
20.99513564,0.679913104,meat rabbit
20.99513564,0.622034525,meat rabbit
20.18773533,0.686449728,meat rabbit
20.18773533,0.644722089,meat rabbit
20.18773533,0.651958233,meat rabbit
20.18773533,0.688568143,meat rabbit
20.18773533,0.673160985,meat rabbit
20.18773533,0.681740735,meat rabbit
20.18773533,0.628892036,meat rabbit
20.18773533,0.679260557,meat rabbit
20.18773533,0.671876271,meat rabbit
20.18773533,0.675434184,meat rabbit
20.18773533,0.688754911,meat rabbit
20.18773533,0.696356573,meat rabbit
20.18773533,0.65170573,meat rabbit
20.18773533,0.624120544,meat rabbit
20.18773533,0.63185282,meat rabbit
20.18773533,0.648153983,meat rabbit
20.18773533,0.60098509,meat rabbit
20.18773533,0.622266426,meat rabbit
20.18773533,0.686843739,meat rabbit
20.18773533,0.639525765,meat rabbit
20.18773533,0.616466987,meat rabbit
20.18773533,0.631380558,meat rabbit
20.18773533,0.650487098,meat rabbit
20.18773533,0.664147198,meat rabbit
20.18773533,0.672451963,meat rabbit
20.18773533,0.650891493,meat rabbit
20.18773533,0.628155164,meat rabbit
20.18773533,0.688086528,meat rabbit
20.18773533,0.680873045,meat rabbit
20.18773533,0.690026166,meat rabbit
20.18773533,0.608390474,meat rabbit
20.18773533,0.686424974,meat rabbit
20.18773533,0.689856271,meat rabbit
20.18773533,0.606586034,meat rabbit
20.18773533,0.676026033,meat rabbit
20.18773533,0.650355248,meat rabbit
20.18773533,0.603085528,meat rabbit
20.18773533,0.670121124,meat rabbit
20.18773533,0.660670229,meat rabbit
20.18773533,0.623657511,meat rabbit
20.18773533,0.672060255,meat rabbit
20.18773533,0.608632429,meat rabbit
20.18773533,0.676061868,meat rabbit
20.18773533,0.660913074,meat rabbit
20.18773533,0.683451338,meat rabbit
20.18773533,0.636474508,meat rabbit
20.18773533,0.658189533,meat rabbit
20.18773533,0.665590229,meat rabbit
20.18773533,0.631780003,meat rabbit
20.18773533,0.636388508,meat rabbit
20.18773533,0.666339813,meat rabbit
20.18773533,0.667430624,meat rabbit
20.18773533,0.636003053,meat rabbit
20.18773533,0.612841917,meat rabbit
20.18773533,0.659903204,meat rabbit
20.18773533,0.696575178,meat rabbit
20.18773533,0.617857695,meat rabbit
20.18773533,0.616256965,meat rabbit
20.18773533,0.623083801,meat rabbit
20.18773533,0.682413215,meat rabbit
20.18773533,0.619932212,meat rabbit
20.18773533,0.697933685,meat rabbit
20.18773533,0.639847104,meat rabbit
20.18773533,0.651857514,meat rabbit
20.18773533,0.652070726,meat rabbit
20.18773533,0.630776274,meat rabbit
20.18773533,0.68894928,meat rabbit
20.18773533,0.661727801,meat rabbit
20.18773533,0.645389702,meat rabbit
20.18773533,0.687413346,meat rabbit
20.18773533,0.695951446,meat rabbit
20.18773533,0.688479846,meat rabbit
20.18773533,0.669061495,meat rabbit
20.18773533,0.65103622,meat rabbit
20.18773533,0.639023206,meat rabbit
20.18773533,0.645990484,meat rabbit
20.18773533,0.654834769,meat rabbit
20.18773533,0.677781913,meat rabbit
20.18773533,0.675774439,meat rabbit
20.18773533,0.677537544,meat rabbit
20.18773533,0.69007181,meat rabbit
20.18773533,0.646758743,meat rabbit
20.18773533,0.648634451,meat rabbit
20.18773533,0.625651124,meat rabbit
20.18773533,0.666751222,meat rabbit
20.18773533,0.685949906,meat rabbit
20.18773533,0.687712199,meat rabbit
20.18773533,0.631263878,meat rabbit
20.18773533,0.638746779,meat rabbit
20.18773533,0.686763561,meat rabbit
20.18773533,0.631373131,meat rabbit
20.18773533,0.686748937,meat rabbit
20.18773533,0.699350111,meat rabbit
20.18773533,0.638632499,meat rabbit
20.18773533,0.604282659,meat rabbit
20.18773533,0.697277926,meat rabbit
20.18773533,0.671349193,meat rabbit
20.18773533,0.601573558,meat rabbit
20.18773533,0.679913104,meat rabbit
20.18773533,0.622034525,meat rabbit
21.04059776,0.686449728,meat rabbit
21.04059776,0.644722089,meat rabbit
21.04059776,0.651958233,meat rabbit
21.04059776,0.688568143,meat rabbit
21.04059776,0.673160985,meat rabbit
21.04059776,0.681740735,meat rabbit
21.04059776,0.628892036,meat rabbit
21.04059776,0.679260557,meat rabbit
21.04059776,0.671876271,meat rabbit
21.04059776,0.675434184,meat rabbit
21.04059776,0.688754911,meat rabbit
21.04059776,0.696356573,meat rabbit
21.04059776,0.65170573,meat rabbit
21.04059776,0.624120544,meat rabbit
21.04059776,0.63185282,meat rabbit
21.04059776,0.648153983,meat rabbit
21.04059776,0.60098509,meat rabbit
21.04059776,0.622266426,meat rabbit
21.04059776,0.686843739,meat rabbit
21.04059776,0.639525765,meat rabbit
21.04059776,0.616466987,meat rabbit
21.04059776,0.631380558,meat rabbit
21.04059776,0.650487098,meat rabbit
21.04059776,0.664147198,meat rabbit
21.04059776,0.672451963,meat rabbit
21.04059776,0.650891493,meat rabbit
21.04059776,0.628155164,meat rabbit
21.04059776,0.688086528,meat rabbit
21.04059776,0.680873045,meat rabbit
21.04059776,0.690026166,meat rabbit
21.04059776,0.608390474,meat rabbit
21.04059776,0.686424974,meat rabbit
21.04059776,0.689856271,meat rabbit
21.04059776,0.606586034,meat rabbit
21.04059776,0.676026033,meat rabbit
21.04059776,0.650355248,meat rabbit
21.04059776,0.603085528,meat rabbit
21.04059776,0.670121124,meat rabbit
21.04059776,0.660670229,meat rabbit
21.04059776,0.623657511,meat rabbit
21.04059776,0.672060255,meat rabbit
21.04059776,0.608632429,meat rabbit
21.04059776,0.676061868,meat rabbit
21.04059776,0.660913074,meat rabbit
21.04059776,0.683451338,meat rabbit
21.04059776,0.636474508,meat rabbit
21.04059776,0.658189533,meat rabbit
21.04059776,0.665590229,meat rabbit
21.04059776,0.631780003,meat rabbit
21.04059776,0.636388508,meat rabbit
21.04059776,0.666339813,meat rabbit
21.04059776,0.667430624,meat rabbit
21.04059776,0.636003053,meat rabbit
21.04059776,0.612841917,meat rabbit
21.04059776,0.659903204,meat rabbit
21.04059776,0.696575178,meat rabbit
21.04059776,0.617857695,meat rabbit
21.04059776,0.616256965,meat rabbit
21.04059776,0.623083801,meat rabbit
21.04059776,0.682413215,meat rabbit
21.04059776,0.619932212,meat rabbit
21.04059776,0.697933685,meat rabbit
21.04059776,0.639847104,meat rabbit
21.04059776,0.651857514,meat rabbit
21.04059776,0.652070726,meat rabbit
21.04059776,0.630776274,meat rabbit
21.04059776,0.68894928,meat rabbit
21.04059776,0.661727801,meat rabbit
21.04059776,0.645389702,meat rabbit
21.04059776,0.687413346,meat rabbit
21.04059776,0.695951446,meat rabbit
21.04059776,0.688479846,meat rabbit
21.04059776,0.669061495,meat rabbit
21.04059776,0.65103622,meat rabbit
21.04059776,0.639023206,meat rabbit
21.04059776,0.645990484,meat rabbit
21.04059776,0.654834769,meat rabbit
21.04059776,0.677781913,meat rabbit
21.04059776,0.675774439,meat rabbit
21.04059776,0.677537544,meat rabbit
21.04059776,0.69007181,meat rabbit
21.04059776,0.646758743,meat rabbit
21.04059776,0.648634451,meat rabbit
21.04059776,0.625651124,meat rabbit
21.04059776,0.666751222,meat rabbit
21.04059776,0.685949906,meat rabbit
21.04059776,0.687712199,meat rabbit
21.04059776,0.631263878,meat rabbit
21.04059776,0.638746779,meat rabbit
21.04059776,0.686763561,meat rabbit
21.04059776,0.631373131,meat rabbit
21.04059776,0.686748937,meat rabbit
21.04059776,0.699350111,meat rabbit
21.04059776,0.638632499,meat rabbit
21.04059776,0.604282659,meat rabbit
21.04059776,0.697277926,meat rabbit
21.04059776,0.671349193,meat rabbit
21.04059776,0.601573558,meat rabbit
21.04059776,0.679913104,meat rabbit
21.04059776,0.622034525,meat rabbit
24.91834537,0.686449728,meat rabbit
24.91834537,0.644722089,meat rabbit
24.91834537,0.651958233,meat rabbit
24.91834537,0.688568143,meat rabbit
24.91834537,0.673160985,meat rabbit
24.91834537,0.681740735,meat rabbit
24.91834537,0.628892036,meat rabbit
24.91834537,0.679260557,meat rabbit
24.91834537,0.671876271,meat rabbit
24.91834537,0.675434184,meat rabbit
24.91834537,0.688754911,meat rabbit
24.91834537,0.696356573,meat rabbit
24.91834537,0.65170573,meat rabbit
24.91834537,0.624120544,meat rabbit
24.91834537,0.63185282,meat rabbit
24.91834537,0.648153983,meat rabbit
24.91834537,0.60098509,meat rabbit
24.91834537,0.622266426,meat rabbit
24.91834537,0.686843739,meat rabbit
24.91834537,0.639525765,meat rabbit
24.91834537,0.616466987,meat rabbit
24.91834537,0.631380558,meat rabbit
24.91834537,0.650487098,meat rabbit
24.91834537,0.664147198,meat rabbit
24.91834537,0.672451963,meat rabbit
24.91834537,0.650891493,meat rabbit
24.91834537,0.628155164,meat rabbit
24.91834537,0.688086528,meat rabbit
24.91834537,0.680873045,meat rabbit
24.91834537,0.690026166,meat rabbit
24.91834537,0.608390474,meat rabbit
24.91834537,0.686424974,meat rabbit
24.91834537,0.689856271,meat rabbit
24.91834537,0.606586034,meat rabbit
24.91834537,0.676026033,meat rabbit
24.91834537,0.650355248,meat rabbit
24.91834537,0.603085528,meat rabbit
24.91834537,0.670121124,meat rabbit
24.91834537,0.660670229,meat rabbit
24.91834537,0.623657511,meat rabbit
24.91834537,0.672060255,meat rabbit
24.91834537,0.608632429,meat rabbit
24.91834537,0.676061868,meat rabbit
24.91834537,0.660913074,meat rabbit
24.91834537,0.683451338,meat rabbit
24.91834537,0.636474508,meat rabbit
24.91834537,0.658189533,meat rabbit
24.91834537,0.665590229,meat rabbit
24.91834537,0.631780003,meat rabbit
24.91834537,0.636388508,meat rabbit
24.91834537,0.666339813,meat rabbit
24.91834537,0.667430624,meat rabbit
24.91834537,0.636003053,meat rabbit
24.91834537,0.612841917,meat rabbit
24.91834537,0.659903204,meat rabbit
24.91834537,0.696575178,meat rabbit
24.91834537,0.617857695,meat rabbit
24.91834537,0.616256965,meat rabbit
24.91834537,0.623083801,meat rabbit
24.91834537,0.682413215,meat rabbit
24.91834537,0.619932212,meat rabbit
24.91834537,0.697933685,meat rabbit
24.91834537,0.639847104,meat rabbit
24.91834537,0.651857514,meat rabbit
